geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (557134.3116754655 4219335.546139392),47561,8400,19700,557134.3116754655,4219335.546139392,False,False,512.0,512.0,4.565022449896304,-0.1206071531138675,0.11412556131836027,0.0030151791870594025,0.11416538464771574,268.4866068477637,0.13519623312901824,0.1412485989269082,True,32.787004225146006,-9999,True,False,False,True
POINT (557136.72125989 4219335.546139392),47562,8500,19700,557136.72125989,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557139.1308443145 4219335.546139392),47563,8600,19700,557139.1308443145,4219335.546139392,False,False,512.0,512.0,4.692347953582356,0.3808272303071464,0.11730869894381613,-0.009520680643618107,0.11769441026577537,274.63991034479284,0.12989357603111584,0.13753576475150955,True,0.0,-9999,True,False,False,True
POINT (557141.5404287389 4219335.546139392),47564,8700,19700,557141.5404287389,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557143.9500131634 4219335.546139392),47565,8800,19700,557143.9500131634,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557146.3595975878 4219335.546139392),47566,8900,19700,557146.3595975878,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557148.7691820123 4219335.546139392),47567,9000,19700,557148.7691820123,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557151.1787664368 4219335.546139392),47568,9100,19700,557151.1787664368,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557153.5883508612 4219335.546139392),47569,9200,19700,557153.5883508612,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557155.9979352857 4219335.546139392),47570,9300,19700,557155.9979352857,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557158.4075197101 4219335.546139392),47571,9400,19700,557158.4075197101,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557160.8171041346 4219335.546139392),47572,9500,19700,557160.8171041346,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557163.226688559 4219335.546139392),47573,9600,19700,557163.226688559,4219335.546139392,False,False,512.0,512.0,-0.11136646944040236,0.40921231938737207,-0.0027841617120429873,-0.010230308398604393,0.010602394369639423,15.224242265953084,0.08422909693048083,0.09092674083641547,True,0.0,-9999,True,False,False,True
POINT (557165.6362729835 4219335.546139392),47574,9700,19700,557165.6362729835,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557168.045857408 4219335.546139392),47575,9800,19700,557168.045857408,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557170.4554418324 4219335.546139392),47576,9900,19700,557170.4554418324,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557172.8650262569 4219335.546139392),47577,10000,19700,557172.8650262569,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557175.2746106813 4219335.546139392),47578,10100,19700,557175.2746106813,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557177.6841951058 4219335.546139392),47579,10200,19700,557177.6841951058,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557180.0937795303 4219335.546139392),47580,10300,19700,557180.0937795303,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557182.5033639547 4219335.546139392),47581,10400,19700,557182.5033639547,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557184.9129483792 4219335.546139392),47582,10500,19700,557184.9129483792,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557187.3225328036 4219335.546139392),47583,10600,19700,557187.3225328036,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557189.7321172281 4219335.546139392),47584,10700,19700,557189.7321172281,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557192.1417016526 4219335.546139392),47585,10800,19700,557192.1417016526,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557194.551286077 4219335.546139392),47586,10900,19700,557194.551286077,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557196.9608705015 4219335.546139392),47587,11000,19700,557196.9608705015,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557199.3704549259 4219335.546139392),47588,11100,19700,557199.3704549259,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557201.7800393504 4219335.546139392),47589,11200,19700,557201.7800393504,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557204.1896237748 4219335.546139392),47590,11300,19700,557204.1896237748,4219335.546139392,False,False,512.0,512.0,46.24692278733619,-2.877613690303372,1.1561730707762763,0.07194034289568663,1.1584090739130946,266.43948567018595,0.12181605876198667,0.12870883526854876,True,0.0,-9999,True,False,False,True
POINT (557206.5992081993 4219335.546139392),47591,11400,19700,557206.5992081993,4219335.546139392,False,False,512.0,512.0,-0.08033416563975436,0.40395111705915066,-0.0020083541749045253,-0.010098777711391449,0.010296543000247857,11.247720429812302,0.13745903171243487,0.14331902047287556,True,0.0,-9999,True,False,False,True
POINT (557209.0087926238 4219335.546139392),47592,11500,19700,557209.0087926238,4219335.546139392,False,False,512.0,512.0,0.23123820616524818,-0.4933641104626997,0.005780955194495618,0.012334102764725685,0.013621656799801544,205.1123383128156,0.1490762110143602,0.15859680822370625,True,29.580941299540967,-9999,True,False,False,True
POINT (557211.4183770482 4219335.546139392),47593,11600,19700,557211.4183770482,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557213.8279614727 4219335.546139392),47594,11700,19700,557213.8279614727,4219335.546139392,False,False,512.0,512.0,30.261135705022596,11.718137194209701,0.7565283933654428,-0.29295343440026045,0.8112687130014357,291.1680917039113,0.17317587680064253,0.18718773284936208,True,0.0,-9999,True,False,False,True
POINT (557216.2375458971 4219335.546139392),47595,11800,19700,557216.2375458971,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557218.6471303216 4219335.546139392),47596,11900,19700,557218.6471303216,4219335.546139392,False,False,512.0,512.0,0.25890732404760186,9.470517417874076,0.006472683162428439,-0.23676293902099133,0.23685139839396946,358.4340239991359,0.18428051226136527,0.1903403981260475,True,13.72666266784347,-9999,True,False,False,True
POINT (557221.056714746 4219335.546139392),47597,12000,19700,557221.056714746,4219335.546139392,False,False,512.0,512.0,0.09387716261523962,0.4031412280271105,0.0023469290463253856,-0.010078530758619308,0.010348181395826094,346.8914714155213,0.18761374938010603,0.1902764005030655,True,30.74215768504203,-9999,True,False,False,True
POINT (557223.4662991705 4219335.546139392),47598,12100,19700,557223.4662991705,4219335.546139392,False,False,512.0,512.0,-0.23874837649781555,0.2363751627455519,-0.0059687093598768115,-0.005909379571676254,0.008399182004506492,45.286186622718375,0.20085697804345368,0.19840955565794552,False,0.0,-9999,True,True,False,True
POINT (557225.875883595 4219335.546139392),47599,12200,19700,557225.875883595,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557228.2854680194 4219335.546139392),47600,12300,19700,557228.2854680194,4219335.546139392,False,False,512.0,512.0,-0.21070151403864,0.44882423120470966,-0.005267537897452712,-0.011220606043934822,0.012395521590247309,25.147810412788242,0.21065687565516616,0.21382291453368862,True,21.411008400837417,-9999,True,False,False,True
POINT (557230.6950524439 4219335.546139392),47601,12400,19700,557230.6950524439,4219335.546139392,False,False,512.0,512.0,0.24516496226912723,0.22611793383293669,0.00612912408541888,-0.005652948282659054,0.008337984549090972,312.685634785345,0.20889318273788987,0.21467757671001342,True,14.10800117603091,-9999,True,False,False,True
POINT (557233.1046368683 4219335.546139392),47602,12500,19700,557233.1046368683,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557235.5142212928 4219335.546139392),47603,12600,19700,557235.5142212928,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557237.9238057173 4219335.546139392),47604,12700,19700,557237.9238057173,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557240.3333901417 4219335.546139392),47605,12800,19700,557240.3333901417,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557242.7429745662 4219335.546139392),47606,12900,19700,557242.7429745662,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557245.1525589906 4219335.546139392),47607,13000,19700,557245.1525589906,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557247.5621434151 4219335.546139392),47608,13100,19700,557247.5621434151,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557249.9717278396 4219335.546139392),47609,13200,19700,557249.9717278396,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557252.381312264 4219335.546139392),47610,13300,19700,557252.381312264,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557254.7908966885 4219335.546139392),47611,13400,19700,557254.7908966885,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557257.2004811129 4219335.546139392),47612,13500,19700,557257.2004811129,4219335.546139392,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557259.6100655374 4219335.546139392),47613,13600,19700,557259.6100655374,4219335.546139392,False,False,468.0,470.0,-0.24380064168897772,-0.3281849600712167,-0.006095016025938094,0.008204624056816101,0.010220815831924948,143.3922389437529,0.2365522307659004,0.24530432891971446,True,10.669990141839733,-9999,True,False,False,True
POINT (557262.0196499618 4219335.546139392),47614,13700,19700,557262.0196499618,4219335.546139392,False,False,274.0,276.0,-0.18306700823276711,0.25454240935095784,-0.004576675244607031,-0.0063635604456067085,0.007838421897262807,35.72370428922988,0.20551974710309323,0.2180372109479799,True,29.07373068634243,-9999,True,False,False,True
POINT (557264.4292343863 4219335.546139392),47615,13800,19700,557264.4292343863,4219335.546139392,False,False,82.0,84.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557009.0132853937 4219333.136554944),47750,3200,19800,557009.0132853937,4219333.136554944,False,False,318.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557011.4228698182 4219333.136554944),47751,3300,19800,557011.4228698182,4219333.136554944,False,False,414.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557013.8324542426 4219333.136554944),47752,3400,19800,557013.8324542426,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557016.2420386671 4219333.136554944),47753,3500,19800,557016.2420386671,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557018.6516230915 4219333.136554944),47754,3600,19800,557018.6516230915,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557021.061207516 4219333.136554944),47755,3700,19800,557021.061207516,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557023.4707919405 4219333.136554944),47756,3800,19800,557023.4707919405,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557025.8803763649 4219333.136554944),47757,3900,19800,557025.8803763649,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557028.2899607894 4219333.136554944),47758,4000,19800,557028.2899607894,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557030.6995452138 4219333.136554944),47759,4100,19800,557030.6995452138,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557033.1091296383 4219333.136554944),47760,4200,19800,557033.1091296383,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557035.5187140628 4219333.136554944),47761,4300,19800,557035.5187140628,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557037.9282984872 4219333.136554944),47762,4400,19800,557037.9282984872,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557040.3378829117 4219333.136554944),47763,4500,19800,557040.3378829117,4219333.136554944,False,False,512.0,512.0,-0.2344627930988142,0.486969751656166,-0.005861569778062403,-0.012174244038760662,0.013511854727549214,25.709559840524438,0.16819558341466817,0.1764413120969483,True,5.933562750080881,-9999,True,False,False,True
POINT (557042.7474673361 4219333.136554944),47764,4600,19800,557042.7474673361,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557045.1570517606 4219333.136554944),47765,4700,19800,557045.1570517606,4219333.136554944,False,False,512.0,512.0,-0.4285856253388402,4.56657255404065,-0.01071464060805738,-0.1141643151640892,0.11466601231509414,5.361663735521878,0.1607005546736309,0.18983431037565135,True,32.10879123409302,-9999,True,False,False,True
POINT (557047.566636185 4219333.136554944),47766,4800,19800,557047.566636185,4219333.136554944,False,False,512.0,512.0,0.3842925731186795,3.4070083770506803,0.009607314364984632,-0.08517521061003208,0.0857153253028358,353.56453836365137,0.15833630819799221,0.2012555186294999,True,16.321098385883943,-9999,True,False,False,True
POINT (557049.9762206095 4219333.136554944),47767,4900,19800,557049.9762206095,4219333.136554944,False,False,512.0,512.0,0.5305634654344942,4.561310252707687,0.013264086679555476,-0.11403275839984417,0.11480159399468282,353.3652724740407,0.15330747151947263,0.18883058347410608,True,30.471760503469454,-9999,True,False,False,True
POINT (557052.385805034 4219333.136554944),47768,5000,19800,557052.385805034,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557054.7953894584 4219333.136554944),47769,5100,19800,557054.7953894584,4219333.136554944,False,False,512.0,512.0,0.39439967289298566,4.423619537911559,0.009859991841949522,-0.11059049051254988,0.11102916747832389,354.90511240880386,0.15225247279438148,0.19616032377960202,True,21.9062127858832,-9999,True,False,False,True
POINT (557057.2049738829 4219333.136554944),47770,5200,19800,557057.2049738829,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557059.6145583073 4219333.136554944),47771,5300,19800,557059.6145583073,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557062.0241427318 4219333.136554944),47772,5400,19800,557062.0241427318,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557064.4337271563 4219333.136554944),47773,5500,19800,557064.4337271563,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557066.8433115807 4219333.136554944),47774,5600,19800,557066.8433115807,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557069.2528960052 4219333.136554944),47775,5700,19800,557069.2528960052,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557071.6624804296 4219333.136554944),47776,5800,19800,557071.6624804296,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557074.0720648541 4219333.136554944),47777,5900,19800,557074.0720648541,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557076.4816492785 4219333.136554944),47778,6000,19800,557076.4816492785,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557078.891233703 4219333.136554944),47779,6100,19800,557078.891233703,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557081.3008181275 4219333.136554944),47780,6200,19800,557081.3008181275,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557083.7104025519 4219333.136554944),47781,6300,19800,557083.7104025519,4219333.136554944,False,False,512.0,512.0,1.8124284031084237,0.37930093243379637,0.045310710091143847,-0.009482523426413536,0.04629231793177099,281.8201391765238,0.17082561374338937,0.20982682603809014,True,21.07050708546204,-9999,True,False,False,True
POINT (557086.1199869764 4219333.136554944),47782,6400,19800,557086.1199869764,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557088.5295714008 4219333.136554944),47783,6500,19800,557088.5295714008,4219333.136554944,False,False,512.0,512.0,1.6415763538841126,0.4996816577691171,0.041039408883079886,-0.012492042034864426,0.042898533724049774,286.9297958544367,0.16049514607679324,0.1992694912667093,True,30.55415132309939,-9999,True,False,False,True
POINT (557090.9391558253 4219333.136554944),47784,6600,19800,557090.9391558253,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557093.3487402498 4219333.136554944),47785,6700,19800,557093.3487402498,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557095.7583246742 4219333.136554944),47786,6800,19800,557095.7583246742,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557098.1679090987 4219333.136554944),47787,6900,19800,557098.1679090987,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557100.5774935231 4219333.136554944),47788,7000,19800,557100.5774935231,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557102.9870779476 4219333.136554944),47789,7100,19800,557102.9870779476,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557105.396662372 4219333.136554944),47790,7200,19800,557105.396662372,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557107.8062467965 4219333.136554944),47791,7300,19800,557107.8062467965,4219333.136554944,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
