geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (557190.3641609611 4219377.2666000845),39630,11000,19000,557190.3641609611,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557192.1521609669 4219377.2666000845),39631,11100,19000,557192.1521609669,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557193.9401609726 4219377.2666000845),39632,11200,19000,557193.9401609726,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557195.7281609784 4219377.2666000845),39633,11300,19000,557195.7281609784,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557197.5161609842 4219377.2666000845),39634,11400,19000,557197.5161609842,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557199.3041609899 4219377.2666000845),39635,11500,19000,557199.3041609899,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557201.0921609957 4219377.2666000845),39636,11600,19000,557201.0921609957,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557202.8801610015 4219377.2666000845),39637,11700,19000,557202.8801610015,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557204.6681610072 4219377.2666000845),39638,11800,19000,557204.6681610072,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557206.456161013 4219377.2666000845),39639,11900,19000,557206.456161013,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557208.2441610188 4219377.2666000845),39640,12000,19000,557208.2441610188,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557210.0321610245 4219377.2666000845),39641,12100,19000,557210.0321610245,4219377.2666000845,False,False,512.0,512.0,-0.2737732824976351,0.33844850216418293,-0.0068443320924416184,-0.008461212739348412,0.010882876587195965,38.96962982595552,0.08092355747936192,0.08615111501597542,True,0.0,-9999,True,False,False,True
POINT (557211.8201610303 4219377.2666000845),39642,12200,19000,557211.8201610303,4219377.2666000845,False,False,512.0,512.0,-0.18097136318421522,0.32083746238938166,-0.004524284042418003,-0.008020936511456966,0.009208939603304043,29.42557708715625,0.07959171147302599,0.08447518987711217,True,0.0,-9999,True,False,False,True
POINT (557213.608161036 4219377.2666000845),39643,12300,19000,557213.608161036,4219377.2666000845,False,False,512.0,512.0,0.23837483648144175,-3.0507118820952637,0.00595937087200582,0.07626779843121767,0.07650026914158511,184.46786786655358,0.0842443348197339,0.07849824153879845,False,0.0,-9999,True,True,False,True
POINT (557215.3961610418 4219377.2666000845),39644,12400,19000,557215.3961610418,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557217.1841610476 4219377.2666000845),39645,12500,19000,557217.1841610476,4219377.2666000845,False,False,512.0,512.0,0.10923615932451286,0.3928090659367663,0.002730904030613601,-0.009820226579904556,0.01019287432008683,344.4592981837675,0.0911990408268347,0.09451561061717298,True,17.054356064597826,-9999,True,False,False,True
POINT (557218.9721610533 4219377.2666000845),39646,12600,19000,557218.9721610533,4219377.2666000845,False,False,512.0,512.0,-0.10068744675765298,0.48722764891220055,-0.002517186221666634,-0.012180691584944725,0.012438065523307536,11.676031006084724,0.09897727806536954,0.10200432887647397,True,0.0,-9999,True,False,False,True
POINT (557220.7601610591 4219377.2666000845),39647,12700,19000,557220.7601610591,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557222.5481610649 4219377.2666000845),39648,12800,19000,557222.5481610649,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557224.3361610706 4219377.2666000845),39649,12900,19000,557224.3361610706,4219377.2666000845,False,False,512.0,512.0,0.4126858532719601,-0.4461653166671267,0.010317146312445402,0.011154132895171642,0.015194018187285281,222.76764441303098,0.12353215343686723,0.13106856212245446,True,35.197992068748434,-9999,False,False,False,False
POINT (557226.1241610764 4219377.2666000845),39650,13000,19000,557226.1241610764,4219377.2666000845,False,False,512.0,512.0,0.4389422762827372,-0.3811003564342556,0.010973556898534298,0.009527509100735188,0.014532459553357151,229.03469036570678,0.13363478628232284,0.14114845236495013,True,26.480628839447846,-9999,True,False,False,True
POINT (557227.9121610821 4219377.2666000845),39651,13100,19000,557227.9121610821,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557229.7001610879 4219377.2666000845),39652,13200,19000,557229.7001610879,4219377.2666000845,False,False,512.0,512.0,1.6571446116291506,0.4867376651300682,0.04142861533910036,-0.012168441899120808,0.043178711735847565,286.3686051492054,0.1413913234122552,0.15585365066347132,True,22.336846854474473,-9999,True,False,False,True
POINT (557231.4881610937 4219377.2666000845),39653,13300,19000,557231.4881610937,4219377.2666000845,False,False,512.0,512.0,0.4518617985176779,-0.42166417848517784,0.01129654492251575,0.010541604831814766,0.015451128101745737,226.97991528889278,0.13835021681707035,0.15094685358987597,True,16.26335944408325,-9999,True,False,False,True
POINT (557233.2761610994 4219377.2666000845),39654,13400,19000,557233.2761610994,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557235.0641611052 4219377.2666000845),39655,13500,19000,557235.0641611052,4219377.2666000845,False,False,512.0,512.0,1.6061374495156646,0.4800812146602145,0.040153436246328056,-0.01200203038752079,0.04190879592413631,286.6416257359745,0.1402049112449266,0.1660135837293945,True,36.67493305555926,-9999,False,False,True,True
POINT (557236.852161111 4219377.2666000845),39656,13600,19000,557236.852161111,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557238.6401611167 4219377.2666000845),39657,13700,19000,557238.6401611167,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557240.4281611225 4219377.2666000845),39658,13800,19000,557240.4281611225,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557242.2161611282 4219377.2666000845),39659,13900,19000,557242.2161611282,4219377.2666000845,False,False,512.0,512.0,1.7088125043906959,-0.27873298514773465,0.04272031260188669,0.00696832500398159,0.043284901087608296,260.73578564062575,0.09836590641408649,0.11108203360132686,True,0.0,-9999,True,False,False,True
POINT (557244.004161134 4219377.2666000845),39660,14000,19000,557244.004161134,4219377.2666000845,False,False,512.0,512.0,1.6414660496009312,-0.28001327843642443,0.04103665123693645,0.0070003317669034,0.04162945339046232,260.3192526373006,0.09513569297231363,0.10551224584740386,True,0.0,-9999,True,False,False,True
POINT (557245.7921611398 4219377.2666000845),39661,14100,19000,557245.7921611398,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557247.5801611455 4219377.2666000845),39662,14200,19000,557247.5801611455,4219377.2666000845,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557249.3681611513 4219377.2666000845),39663,14300,19000,557249.3681611513,4219377.2666000845,False,False,512.0,512.0,0.3786913103852809,-0.23795607163910593,0.009467282798141241,0.005948902107775211,0.011181184188978973,237.85621535981795,0.08676513814445118,0.09231164782472567,True,17.450391542573627,-9999,True,False,False,True
POINT (557251.1561611571 4219377.2666000845),39664,14400,19000,557251.1561611571,4219377.2666000845,False,False,512.0,512.0,0.36719138723271905,0.3122189103088136,0.009179784683510661,-0.007805473171174526,0.012049641416305393,310.3741584731749,0.08392893421975502,0.08778617428073848,True,0.0,-9999,True,False,False,True
POINT (557252.9441611628 4219377.2666000845),39665,14500,19000,557252.9441611628,4219377.2666000845,False,False,472.0,472.0,-0.4184956817642949,0.23330843018932312,-0.0104623920051381,-0.005832711234688759,0.011978404184883815,60.86063749007043,0.08095305331981742,0.07743606771575769,False,21.93021004836065,-9999,True,True,False,True
POINT (557254.7321611686 4219377.2666000845),39666,14600,19000,557254.7321611686,4219377.2666000845,False,False,392.0,392.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557256.5201611744 4219377.2666000845),39667,14700,19000,557256.5201611744,4219377.2666000845,False,False,312.0,312.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557258.3081611801 4219377.2666000845),39668,14800,19000,557258.3081611801,4219377.2666000845,False,False,232.0,232.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557260.0961611859 4219377.2666000845),39669,14900,19000,557260.0961611859,4219377.2666000845,False,False,148.0,150.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557261.8841611916 4219377.2666000845),39670,15000,19000,557261.8841611916,4219377.2666000845,False,False,70.0,72.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557007.9881603733 4219375.478600067),39736,800,19100,557007.9881603733,4219375.478600067,False,False,278.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557009.776160379 4219375.478600067),39737,900,19100,557009.776160379,4219375.478600067,False,False,348.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557011.5641603848 4219375.478600067),39738,1000,19100,557011.5641603848,4219375.478600067,False,False,420.0,512.0,29.906731562634995,-21.823668935843664,0.7476682898122817,0.5455917315557599,0.9255691271497956,233.88086192605277,0.13598476759710645,0.10349078235222689,False,0.0,-9999,True,True,False,True
POINT (557013.3521603906 4219375.478600067),39739,1100,19100,557013.3521603906,4219375.478600067,False,False,492.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557015.1401603963 4219375.478600067),39740,1200,19100,557015.1401603963,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557016.9281604021 4219375.478600067),39741,1300,19100,557016.9281604021,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557018.7161604079 4219375.478600067),39742,1400,19100,557018.7161604079,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557020.5041604136 4219375.478600067),39743,1500,19100,557020.5041604136,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557022.2921604194 4219375.478600067),39744,1600,19100,557022.2921604194,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557024.0801604252 4219375.478600067),39745,1700,19100,557024.0801604252,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557025.8681604309 4219375.478600067),39746,1800,19100,557025.8681604309,4219375.478600067,False,False,512.0,512.0,1.3648725774784602,1.8199845255938603,0.03412181441672146,-0.045499613508582115,0.05687277950407848,323.1324359165984,0.16582020190594302,0.17932511632245351,True,0.0,-9999,True,False,False,True
POINT (557027.6561604367 4219375.478600067),39747,1900,19100,557027.6561604367,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557029.4441604425 4219375.478600067),39748,2000,19100,557029.4441604425,4219375.478600067,False,False,512.0,512.0,1.5530963697273092,1.6058132219430272,0.03882740926928818,-0.0401453310623765,0.0558499356908548,315.95608079372465,0.16156834081007926,0.18932914188253896,True,29.865593741150093,-9999,True,False,False,True
POINT (557031.2321604482 4219375.478600067),39749,2100,19100,557031.2321604482,4219375.478600067,False,False,512.0,512.0,1.5504259114107946,1.5470003935822394,0.03876064787618816,-0.038675010204315186,0.05475531241884876,314.9366352529871,0.152844341859129,0.18459853690594766,True,21.157249934738587,-9999,True,False,False,True
POINT (557033.020160454 4219375.478600067),39750,2200,19100,557033.020160454,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557034.8081604597 4219375.478600067),39751,2300,19100,557034.8081604597,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: 0.09329195450156363 px / Y: -181.22213113185023 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",-9999,-9999,-9999,-9999
POINT (557036.5961604655 4219375.478600067),39752,2400,19100,557036.5961604655,4219375.478600067,False,False,512.0,512.0,1.6953204177274248,1.4802581741961007,0.04238301049917936,-0.03700645454227924,0.0562654179471132,311.12562825209596,0.1407617954695516,0.15552226842136377,True,0.0,-9999,True,False,False,True
POINT (557038.3841604713 4219375.478600067),39753,2500,19100,557038.3841604713,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557040.172160477 4219375.478600067),39754,2600,19100,557040.172160477,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557041.9601604828 4219375.478600067),39755,2700,19100,557041.9601604828,4219375.478600067,False,False,512.0,512.0,1.673585750217601,1.2319623210965853,0.041839643847197294,-0.03079905826598406,0.05195322691933385,306.3575805461207,0.133752027261762,0.15181611963354325,True,48.32138750381449,-9999,False,False,True,True
POINT (557043.7481604886 4219375.478600067),39756,2800,19100,557043.7481604886,4219375.478600067,False,False,512.0,512.0,1.4688545411705047,1.4606332967197766,0.03672136354725808,-0.036515832878649235,0.05178672215531057,314.83920691983036,0.13226798872434012,0.15209695957764038,True,57.43955398360092,-9999,False,False,True,True
POINT (557045.5361604943 4219375.478600067),39757,2900,19100,557045.5361604943,4219375.478600067,False,False,512.0,512.0,1.4412614882585308,1.2775182967545065,0.0360315372236073,-0.03193795774132013,0.048148777963542846,311.5534262550341,0.13462610509184178,0.16168272203438583,True,35.47035843997867,-9999,False,False,True,True
POINT (557047.3241605001 4219375.478600067),39758,3000,19100,557047.3241605001,4219375.478600067,False,False,512.0,512.0,1.3980885005561667,0.6930305913929425,0.03495221259072423,-0.01732576545327902,0.0390107589458244,296.3675530920453,0.13913734259771768,0.16530355958632467,True,36.629021907918066,-9999,False,False,False,False
POINT (557049.1121605058 4219375.478600067),39759,3100,19100,557049.1121605058,4219375.478600067,False,False,512.0,512.0,1.3584870641660631,0.5691779389692386,0.03396217664703727,-0.01422944851219654,0.03682263770516468,292.7326743800036,0.12780259720926282,0.1523735678884609,True,25.610401441079077,-9999,True,False,False,True
POINT (557050.9001605116 4219375.478600067),39760,3200,19100,557050.9001605116,4219375.478600067,False,False,512.0,512.0,0.5206465017490778,0.6591461876356274,0.0130161625565961,-0.01647865492850542,0.020999203698056988,321.69549215251806,0.10869824747057782,0.12637559802931708,True,24.7070741266091,-9999,True,False,False,True
POINT (557052.6881605174 4219375.478600067),39761,3300,19100,557052.6881605174,4219375.478600067,False,False,512.0,512.0,0.5341800551247611,0.6190348281397555,0.013354501337744296,-0.015475871041417122,0.020441264404884234,319.20830027837593,0.09568387658674506,0.11175945456796571,True,15.91237855191308,-9999,True,False,False,True
POINT (557054.4761605231 4219375.478600067),39762,3400,19100,557054.4761605231,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557056.2641605289 4219375.478600067),39763,3500,19100,557056.2641605289,4219375.478600067,False,False,512.0,512.0,0.4862040094446339,0.47604702567622326,0.012155100237578154,-0.01190117560327053,0.01701130337526946,314.395240254853,0.08193152278953995,0.09554592646925232,True,25.34267828452957,-9999,True,False,False,True
POINT (557058.0521605347 4219375.478600067),39764,3600,19100,557058.0521605347,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557059.8401605404 4219375.478600067),39765,3700,19100,557059.8401605404,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557061.6281605462 4219375.478600067),39766,3800,19100,557061.6281605462,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557063.416160552 4219375.478600067),39767,3900,19100,557063.416160552,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557065.2041605577 4219375.478600067),39768,4000,19100,557065.2041605577,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557066.9921605635 4219375.478600067),39769,4100,19100,557066.9921605635,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557068.7801605692 4219375.478600067),39770,4200,19100,557068.7801605692,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557070.568160575 4219375.478600067),39771,4300,19100,557070.568160575,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557072.3561605808 4219375.478600067),39772,4400,19100,557072.3561605808,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557074.1441605865 4219375.478600067),39773,4500,19100,557074.1441605865,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557075.9321605923 4219375.478600067),39774,4600,19100,557075.9321605923,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557077.720160598 4219375.478600067),39775,4700,19100,557077.720160598,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557079.5081606038 4219375.478600067),39776,4800,19100,557079.5081606038,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557081.2961606096 4219375.478600067),39777,4900,19100,557081.2961606096,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557083.0841606153 4219375.478600067),39778,5000,19100,557083.0841606153,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557084.8721606211 4219375.478600067),39779,5100,19100,557084.8721606211,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557086.6601606269 4219375.478600067),39780,5200,19100,557086.6601606269,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,-9999,-9999,-9999,-9999
POINT (557088.4481606326 4219375.478600067),39781,5300,19100,557088.4481606326,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557090.2361606384 4219375.478600067),39782,5400,19100,557090.2361606384,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557092.0241606442 4219375.478600067),39783,5500,19100,557092.0241606442,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557093.8121606499 4219375.478600067),39784,5600,19100,557093.8121606499,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557095.6001606557 4219375.478600067),39785,5700,19100,557095.6001606557,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557097.3881606614 4219375.478600067),39786,5800,19100,557097.3881606614,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557099.1761606672 4219375.478600067),39787,5900,19100,557099.1761606672,4219375.478600067,False,False,512.0,512.0,0.8538160050622997,0.3441320046040829,0.021345400135032833,-0.008603299967944622,0.023013971349228182,291.9519837516697,0.05008966941576901,0.06844596542744116,True,0.0,-9999,True,False,False,True
POINT (557100.964160673 4219375.478600067),39788,6000,19100,557100.964160673,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557102.7521606787 4219375.478600067),39789,6100,19100,557102.7521606787,4219375.478600067,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
